MES;CLIENTE;NRO_VEC_COB;PDPs_ROTAS;ESTADO_PDP;NRO_CUOTAS;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;DEUDA_TOTAL;ESTATUS;ACTIVACION;MORA;TIPOCONTACTO
201404;C09922;;0;0;<24, 48];322.47;322.47;;21/04/2014;11.0;4016.88;BT;2012.0;1.0;CNE
201404;C09923;<=10;>0;0;<=24;922.43;0.0;0.0;01/04/2014;18.0;1681.98;BT;2012.0;0.0;CNE
201404;C09925;>10;>0;0;<24, 48];196.86;32.64;0.0;01/04/2014;16.0;3981.52;BT;2012.0;0.0;CNE
201404;C09926;>10;0;0;<24, 48];203.18;201.22;207.02;30/04/2014;18.0;1393.85;BT;2011.0;1.0;CNE
201404;C09927;<=10;0;0;<=24;307.89;0.0;0.0;04/04/2014;15.0;4667.82;BT;2013.0;1.0;COEF
201404;C09929;<=10;0;0;<24, 48];296.68;0.0;;28/04/2014;8.0;4964.66;BT;2012.0;0.0;CNE
201404;C09930;>10;0;0;<24, 48];1093.86;0.0;0.0;01/04/2014;10.0;4433.32;BT;2012.0;0.0;CNE
201404;C09931;>10;0;0;<24, 48];131.57;0.0;122.73;09/04/2014;19.0;5331.04;BT;2011.0;1.0;CNE
201404;C09932;<=10;0;0;>48;377.35;393.25;;03/04/2014;11.0;4338.05;BT;2011.0;1.0;CNE
201404;C09933;>10;>0;0;<24, 48];510.32;0.0;0.0;11/04/2014;9.0;9663.89;BT;2012.0;1.0;COEF
201404;C09934;<=10;0;0;<24, 48];121.03;0.0;0.0;04/04/2014;13.0;14114.2;BT;2014.0;1.0;CNE
201404;C09935;<=10;0;0;>48;437.37;0.0;0.0;04/04/2014;7.0;9854.98;BT;2012.0;1.0;COEF
201404;C09936;<=10;0;0;<24, 48];226.47;0.0;0.0;10/04/2014;16.0;5321.03;BT;2014.0;1.0;COEF
201404;C09937;;0;0;<24, 48];67.06;92.89;98.28;07/04/2014;17.0;5064.95;BT;2013.0;1.0;CNE
201404;C09938;;0;0;<24, 48];162.14;0.0;;11/04/2014;16.0;3908.34;BT;2010.0;1.0;CNE
201404;C09939;<=10;0;0;<=24;104.65;0.0;0.0;22/04/2014;10.0;3114.82;BT;2013.0;1.0;CNE
201404;C09941;>10;0;0;<24, 48];421.3;413.63;0.0;07/04/2014;14.0;14463.6;BT;2012.0;1.0;CNE
201404;C09942;<=10;0;0;<24, 48];215.63;0.0;0.0;14/04/2014;14.0;4726.3;BT;2013.0;1.0;CNE
201404;C09943;<=10;0;0;<=24;189.43;0.0;190.56;30/04/2014;13.0;1131.22;BT;2012.0;1.0;CNE
201404;C09944;;0;0;;431.67;436.8;443.0;03/04/2014;18.0;4058.73;BT;2010.0;1.0;CNE
201404;C09945;;0;0;<24, 48];262.6;315.62;0.0;04/04/2014;16.0;563.52;BT;2011.0;1.0;COEF
201404;C09947;<=10;>0;0;<24, 48];2305.77;2116.89;1826.33;03/04/2014;16.0;21906.9;BT;2012.0;0.0;CNE
201404;C09949;<=10;0;0;<24, 48];623.43;0.0;0.0;04/04/2014;11.0;18278.4;BT;2013.0;1.0;CNE
201404;C09950;;0;0;<24, 48];434.03;663.66;0.0;24/04/2014;19.0;4515.92;BT;2012.0;0.0;CNE
201404;C09951;>10;0;0;<24, 48];392.31;0.0;0.0;03/04/2014;10.0;7250.88;BT;2012.0;1.0;CNE
201404;C09952;<=10;0;0;<=24;507.23;512.44;513.5;11/04/2014;12.0;5408.22;BT;2014.0;1.0;CNE
201404;C09953;;0;0;<24, 48];297.87;0.0;0.0;09/04/2014;11.0;5289.11;BT;2013.0;1.0;COEF
201404;C09955;>10;0;0;<24, 48];376.79;187.77;383.22;11/04/2014;17.0;6435.35;BT;2013.0;1.0;COEF
201404;C09957;<=10;>0;1;<24, 48];818.05;1093.3;0.0;10/04/2014;16.0;5834.69;BT;2013.0;0.0;CNE
201404;C09958;<=10;0;0;>48;352.07;0.0;1063.21;11/04/2014;14.0;8823.79;BT;2013.0;1.0;CNE
201404;C09959;;0;0;>48;1251.55;1251.55;0.0;24/04/2014;19.0;10429.1;BT;2013.0;0.0;CNE
201404;C09960;>10;0;0;<24, 48];407.64;0.0;0.0;04/04/2014;7.0;6632.88;BT;2011.0;1.0;CNE
201404;C09961;>10;>0;0;>48;1067.24;0.0;0.0;16/04/2014;8.0;8443.06;BT;2012.0;0.0;CNE
201404;C09962;<=10;>0;1;<24, 48];438.39;463.85;468.34;14/04/2014;11.0;9098.33;BT;2013.0;1.0;CNE
201404;C09964;;0;0;<=24;122.1;0.0;0.0;30/04/2014;8.0;3241.94;BT;2014.0;1.0;CNE
201404;C09966;<=10;0;0;>48;115.91;0.0;375.52;14/04/2014;11.0;25091.7;BT;2013.0;1.0;COEF
201404;C09967;<=10;>0;0;<24, 48];88.44;88.44;88.04;01/04/2014;19.0;1530.42;BT;2013.0;0.0;COEF
201404;C09968;;0;0;<24, 48];162.96;0.0;0.0;04/04/2014;10.0;3011.43;BT;2013.0;1.0;CNE
201404;C09970;<=10;0;0;<24, 48];219.91;0.0;223.96;04/04/2014;9.0;6329.66;BT;2013.0;1.0;COEF
201404;C09971;<=10;>0;1;>48;411.69;0.0;0.0;15/04/2014;14.0;19580.1;BT;2012.0;1.0;CNE
201404;C09972;;0;0;<24, 48];79.99;0.0;0.0;08/04/2014;10.0;6161.15;BT;2012.0;1.0;CNE
201404;C09974;<=10;0;0;<24, 48];169.12;0.0;;03/04/2014;14.0;3516.11;BT;2013.0;1.0;CNE
201404;C09975;<=10;0;0;<24, 48];245.42;0.0;0.0;14/04/2014;15.0;2577.63;BT;2012.0;1.0;CNE
201404;C09976;;>0;0;>48;875.3;1171.2;0.0;29/04/2014;11.0;5590.04;BT;2013.0;0.0;CNE
201404;C09977;<=10;0;0;<24, 48];525.5;488.29;514.76;14/04/2014;9.0;12763.2;BT;2013.0;1.0;COEF
201404;C09978;;0;0;;521.36;0.0;0.0;03/04/2014;9.0;15742.1;BT;2014.0;1.0;CNE
201404;C09979;<=10;>0;0;<24, 48];131.16;0.0;0.0;29/04/2014;11.0;7638.45;BT;2012.0;1.0;COEF
201404;C09980;<=10;0;0;;561.53;0.0;1692.24;10/04/2014;8.0;13183.6;BT;2013.0;1.0;COEF
201404;C09981;>10;0;0;<=24;196.83;393.84;0.0;02/04/2014;20.0;930.96;BT;2012.0;0.0;CNE
201404;C09983;>10;0;0;<24, 48];1566.25;0.0;0.0;01/04/2014;18.0;6355.99;BT;2012.0;0.0;CNE
201404;C09984;<=10;0;0;<=24;476.21;0.0;0.0;04/04/2014;14.0;1391.54;BT;2012.0;1.0;COEF
201404;C09985;<=10;0;0;<=24;74.45;94.17;32.56;08/04/2014;7.0;4819.42;BT;2013.0;1.0;CNE
201404;C09986;;0;0;<=24;71.37;0.0;;11/04/2014;8.0;1765.27;BT;2013.0;1.0;CNE
201404;C09988;<=10;0;0;<24, 48];280.5;0.0;0.0;09/04/2014;14.0;4846.15;BT;2013.0;1.0;CNE
201404;C09989;;>0;1;<=24;388.65;381.42;381.42;14/04/2014;9.0;773.75;BT;2013.0;0.0;CNE
201404;C09991;;0;0;;734.94;0.0;0.0;03/04/2014;9.0;23028.1;BT;2013.0;1.0;COEF
201404;C09992;<=10;0;0;<=24;283.44;0.0;;07/04/2014;20.0;4661.33;BT;2013.0;1.0;COEF
201404;C09993;<=10;>0;0;<=24;245.47;369.71;;01/04/2014;15.0;2245.71;BT;2014.0;0.0;CNE
201404;C09995;<=10;>0;1;<24, 48];1084.07;1452.0;0.0;28/04/2014;16.0;6166.74;BT;2011.0;0.0;CNE
201404;C09996;<=10;0;0;<24, 48];183.08;175.48;184.63;10/04/2014;16.0;4987.77;BT;2013.0;1.0;COEF
201404;C09997;<=10;0;0;<=24;567.97;0.0;1869.41;16/04/2014;11.0;1714.39;BT;2013.0;1.0;CNE
201404;C09999;<=10;0;0;>48;42.25;0.0;0.0;08/04/2014;15.0;9989.71;BT;2012.0;1.0;COEF
201404;C10000;<=10;0;0;<24, 48];378.6;758.11;1139.28;24/04/2014;10.0;8530.38;BT;2013.0;1.0;CNE
201404;C10001;<=10;0;0;>48;749.98;0.0;2374.49;02/04/2014;11.0;15146.2;BT;2011.0;1.0;CNE
201404;C10002;;>0;0;<24, 48];53.76;130.83;0.0;23/04/2014;13.0;2676.82;BT;2013.0;1.0;COEF
201404;C10004;<=10;0;0;<24, 48];239.03;0.0;0.0;15/04/2014;20.0;2752.1;BT;2012.0;1.0;CNE
201404;C10005;;>0;0;<24, 48];106.48;287.2;0.0;29/04/2014;10.0;2957.77;BT;2012.0;0.0;CNE
201404;C10006;;0;0;<24, 48];366.28;364.99;376.96;11/04/2014;19.0;8296.8;BT;2014.0;1.0;CNE
201404;C10008;>10;0;0;<24, 48];219.38;213.95;211.32;15/04/2014;8.0;2929.66;BT;2012.0;1.0;CNE
201404;C10009;>10;0;0;<24, 48];204.4;0.0;352.96;15/04/2014;11.0;5024.15;BT;2012.0;1.0;CNE
201404;C10010;<=10;0;0;<24, 48];583.47;0.0;1804.79;25/04/2014;10.0;17094.6;BT;2013.0;1.0;CNE
201404;C10011;;0;0;<24, 48];222.36;231.05;221.15;10/04/2014;19.0;3902.11;BT;2013.0;1.0;CNE
201404;C10012;<=10;0;0;>48;670.54;1011.33;0.0;30/04/2014;17.0;7334.12;BT;2012.0;0.0;CNE
201404;C10013;<=10;>0;0;<=24;623.64;633.68;637.7;10/04/2014;16.0;614.27;BT;2014.0;1.0;CNE
201404;C10014;>10;>0;0;<24, 48];498.02;0.0;498.31;02/04/2014;13.0;8370.95;BT;2012.0;1.0;COEF
201404;C10015;>10;0;0;<24, 48];232.8;0.0;0.0;04/04/2014;10.0;2009.41;BT;2011.0;1.0;CNE
201404;C10016;<=10;0;0;<24, 48];774.74;0.0;0.0;03/04/2014;20.0;4182.17;BT;2012.0;0.0;CNE
201404;C10017;;0;0;>48;405.84;0.0;1218.39;29/04/2014;16.0;11126.4;BT;2014.0;1.0;CNE
201404;C10018;<=10;0;0;>48;617.89;22.61;393.72;10/04/2014;7.0;13683.9;BT;2013.0;1.0;CNE
201404;C10019;<=10;>0;0;<24, 48];1062.16;1062.16;0.0;07/04/2014;16.0;7129.56;BT;2013.0;0.0;CNE
201404;C10021;>10;0;0;;258.32;258.01;0.0;04/04/2014;12.0;2795.71;BT;2012.0;1.0;COEF
201404;C10022;<=10;0;0;<24, 48];764.31;0.0;0.0;22/04/2014;11.0;5314.46;BT;2013.0;0.0;CNE
201404;C10023;<=10;0;0;<=24;731.48;1038.53;0.0;14/04/2014;19.0;3498.62;BT;2013.0;0.0;CNE
201404;C10024;<=10;0;0;<24, 48];520.17;298.13;113.33;01/04/2014;16.0;9330.56;BT;2013.0;1.0;CNE
201404;C10025;;0;0;<=24;456.0;0.0;0.0;16/04/2014;15.0;1947.37;BT;2013.0;0.0;CNE
201404;C10026;>10;0;0;<24, 48];262.13;262.06;262.41;02/04/2014;11.0;4890.37;BT;2011.0;1.0;CNE
201404;C10027;;0;0;<24, 48];571.11;797.06;0.0;29/04/2014;16.0;4775.59;BT;2013.0;0.0;CNE
201404;C10028;<=10;0;0;<=24;443.98;0.0;0.0;11/04/2014;13.0;1864.39;BT;2013.0;1.0;CNE
201404;C10029;<=10;0;0;<24, 48];976.03;0.0;0.0;10/04/2014;7.0;7997.56;BT;2012.0;0.0;CNE
201404;C10031;>10;>0;0;<=24;138.12;0.0;0.0;22/04/2014;8.0;972.2;BT;2012.0;1.0;CNE
201404;C10033;<=10;0;0;;339.47;339.47;683.23;15/04/2014;7.0;3445.74;BT;2013.0;1.0;CNE
201404;C10035;>10;0;0;<24, 48];260.42;255.75;258.04;14/04/2014;14.0;4622.32;BT;2013.0;1.0;CNE
201404;C10037;<=10;>0;1;<24, 48];298.74;0.0;0.0;23/04/2014;9.0;20325.0;BT;2013.0;1.0;CNE
201404;C10038;<=10;0;0;<=24;691.84;0.0;1389.89;04/04/2014;7.0;7317.11;BT;2013.0;1.0;CNE
201404;C10039;;0;0;<24, 48];257.38;263.51;263.51;08/04/2014;7.0;5842.62;BT;2013.0;1.0;CNE
201404;C10040;;0;0;<=24;980.37;1477.9;0.0;30/04/2014;8.0;6669.99;BT;2013.0;0.0;CNE
201404;C10041;<=10;0;0;>48;70.79;338.43;0.0;16/04/2014;13.0;8780.82;BT;2013.0;1.0;COEF
201404;C10042;<=10;0;0;<=24;508.49;746.31;0.0;11/04/2014;10.0;1161.44;BT;2013.0;0.0;CNE
201404;C10043;<=10;0;0;<24, 48];604.61;0.0;0.0;07/04/2014;8.0;12051.6;BT;2012.0;1.0;CNE
201404;C10044;<=10;0;0;<24, 48];256.08;0.0;0.0;22/04/2014;7.0;2380.34;BT;2012.0;1.0;COEF
201404;C10045;;>0;0;<24, 48];612.69;0.0;0.0;03/04/2014;19.0;5339.26;BT;2013.0;0.0;CNE
201404;C10046;>10;0;0;<24, 48];1191.79;0.0;0.0;04/04/2014;12.0;1179.92;BT;2011.0;1.0;COEF
201404;C10047;<=10;0;0;<24, 48];533.52;802.23;244.0;25/04/2014;9.0;5008.38;BT;2013.0;0.0;CNE
201404;C10050;<=10;0;0;;88.99;89.29;89.33;25/04/2014;10.0;1872.76;BT;2014.0;1.0;CNE
201404;C10051;<=10;0;0;<24, 48];308.9;309.67;0.0;10/04/2014;11.0;4052.82;BT;2012.0;1.0;CNE
201404;C10052;<=10;0;0;<24, 48];356.56;358.15;132.85;08/04/2014;10.0;3750.32;BT;2012.0;1.0;CNE
201404;C10053;<=10;0;0;<24, 48];111.86;0.0;0.0;09/04/2014;15.0;11804.7;BT;2013.0;1.0;CNE
201404;C10054;<=10;0;0;<=24;38.74;0.0;12.44;04/04/2014;7.0;3423.37;BT;2013.0;1.0;CNE
201404;C10055;>10;0;0;<24, 48];214.72;0.0;0.0;03/04/2014;14.0;2136.51;BT;2012.0;1.0;COEF
201404;C10056;>10;0;0;;115.55;0.0;857.55;29/04/2014;14.0;3585.1;BT;2011.0;1.0;CNE
201404;C10058;;>0;0;<24, 48];1311.65;0.0;0.0;02/04/2014;8.0;11378.8;BT;2012.0;0.0;CNE
201404;C10059;<=10;>0;0;;277.76;447.42;447.42;28/04/2014;13.0;1431.29;BT;2013.0;0.0;CNE
201404;C10060;<=10;0;0;;497.48;545.27;0.0;22/04/2014;15.0;1028.04;BT;2013.0;1.0;CNE
201404;C10061;<=10;0;0;<24, 48];590.62;0.0;0.0;15/04/2014;20.0;4405.65;BT;2012.0;0.0;CNE
201404;C10062;<=10;0;0;<=24;197.18;0.0;;25/04/2014;13.0;774.28;BT;2013.0;1.0;CNE
201404;C10063;;0;0;<24, 48];340.71;487.76;0.0;22/04/2014;10.0;2635.37;BT;2013.0;0.0;CNE
201404;C10064;<=10;0;0;<=24;614.29;617.3;630.69;23/04/2014;9.0;612.29;BT;2014.0;1.0;CNE
201404;C10067;;>0;0;<24, 48];256.17;256.85;851.01;16/04/2014;7.0;5149.47;BT;2012.0;1.0;CNE
201404;C10069;<=10;0;0;<=24;869.16;0.0;0.0;15/04/2014;14.0;3010.25;BT;2013.0;0.0;CNE
201404;C10071;>10;0;0;;410.2;167.14;579.99;15/04/2014;20.0;3262.59;BT;2012.0;0.0;CNE
201404;C10072;;0;0;<24, 48];320.42;0.0;0.0;08/04/2014;7.0;5622.01;BT;2013.0;1.0;CNE
201404;C10073;<=10;0;0;<24, 48];781.7;0.0;;21/04/2014;9.0;16711.8;BT;2012.0;1.0;CNE
201404;C10075;;0;0;<24, 48];34.38;0.0;0.0;11/04/2014;9.0;2058.74;BT;2013.0;1.0;COEF
201404;C10077;>10;0;0;;169.06;169.24;510.0;03/04/2014;16.0;1213.03;BT;2011.0;1.0;CNE
201404;C10078;<=10;0;0;>48;134.39;803.77;240.97;30/04/2014;10.0;23936.1;BT;2014.0;1.0;CNE
201404;C10079;<=10;0;0;<=24;376.82;0.0;0.0;15/04/2014;15.0;5284.43;BT;2014.0;1.0;CNE
201404;C10080;<=10;0;0;;612.77;620.63;445.2;22/04/2014;7.0;15343.3;BT;2013.0;1.0;CNE
201404;C10082;<=10;0;0;<24, 48];299.37;0.0;0.0;15/04/2014;14.0;5029.35;BT;2013.0;1.0;COEF
201404;C10083;<=10;0;0;<24, 48];95.49;0.0;95.49;14/04/2014;12.0;1979.08;BT;2014.0;1.0;CNE
201404;C10084;>10;0;0;<24, 48];159.69;159.34;159.53;02/04/2014;20.0;1983.83;BT;2012.0;0.0;CNE
201404;C10086;<=10;0;0;<24, 48];886.32;0.0;0.0;03/04/2014;20.0;19462.1;BT;2013.0;1.0;CNE
201404;C10087;<=10;0;0;<24, 48];470.55;0.0;0.0;09/04/2014;18.0;9191.06;BT;2013.0;1.0;COEF
201404;C10090;<=10;0;0;<24, 48];185.79;0.0;0.0;08/04/2014;13.0;4237.6;BT;2013.0;1.0;COEF
201404;C10091;>10;0;0;<24, 48];112.58;400.18;406.54;07/04/2014;16.0;7625.8;BT;2012.0;1.0;CNE
201404;C10092;>10;0;0;<24, 48];596.85;0.0;0.0;14/04/2014;10.0;10890.5;BT;2013.0;1.0;CNE
201404;C10094;>10;0;0;<24, 48];313.48;314.06;314.46;16/04/2014;10.0;3519.28;BT;2012.0;1.0;CNE
201404;C10095;<=10;>0;0;<=24;162.84;169.81;0.0;29/04/2014;14.0;1498.14;BT;2014.0;0.0;CNE
201404;C10096;<=10;0;0;<24, 48];241.49;221.2;226.51;16/04/2014;9.0;5666.78;BT;2013.0;1.0;CNE
201404;C10097;<=10;>0;0;<24, 48];396.59;647.06;647.06;02/04/2014;20.0;5234.3;BT;2013.0;0.0;COEF
201404;C10098;;>0;1;<24, 48];702.1;0.0;0.0;02/04/2014;18.0;3997.01;BT;2012.0;0.0;COEF
201404;C10099;;>0;1;<=24;2085.56;0.0;0.0;15/04/2014;12.0;13656.3;BT;2013.0;0.0;COEF
201404;C10100;;0;0;<24, 48];155.62;103.83;151.14;03/04/2014;13.0;2620.48;BT;2013.0;1.0;CNE
201404;C10102;<=10;0;0;<=24;269.63;0.0;0.0;07/04/2014;7.0;7353.54;BT;2013.0;1.0;CNE
201404;C10104;<=10;0;0;<24, 48];626.32;554.48;547.37;16/04/2014;11.0;5114.1;BT;2013.0;0.0;CNE
201404;C10105;<=10;>0;0;<=24;384.69;563.16;0.0;25/04/2014;7.0;547.5;BT;2013.0;0.0;CNE
201404;C10106;<=10;0;0;<=24;617.37;0.0;637.45;30/04/2014;14.0;610.01;BT;2014.0;1.0;CNE
201404;C10107;<=10;>0;1;<=24;204.34;433.33;664.38;16/04/2014;7.0;2976.97;BT;2013.0;1.0;CNE
201404;C10109;;>0;0;<24, 48];253.54;0.0;0.0;29/04/2014;11.0;4122.85;BT;2013.0;1.0;CNE
201404;C10110;<=10;0;0;<24, 48];304.5;0.0;0.0;07/04/2014;8.0;6060.27;BT;2013.0;1.0;CNE
201404;C10111;;0;0;;211.07;210.5;210.68;16/04/2014;10.0;2257.67;BT;2012.0;1.0;CNE
201404;C10114;<=10;0;0;>48;641.75;618.17;618.17;24/04/2014;12.0;20975.1;BT;2013.0;1.0;CNE
201404;C10115;>10;0;0;<24, 48];218.27;0.0;0.0;08/04/2014;11.0;3048.37;BT;2012.0;1.0;CNE
201404;C10116;<=10;0;0;<24, 48];361.25;629.21;0.0;01/04/2014;15.0;4777.87;BT;2013.0;0.0;CNE
201404;C10117;;0;0;<24, 48];1658.22;2223.9;;08/04/2014;7.0;5673.81;BT;2013.0;0.0;CNE
201404;C10118;<=10;0;0;>48;581.79;583.11;;11/04/2014;12.0;15257.1;BT;2013.0;1.0;COEF
201404;C10120;<=10;0;0;<=24;236.12;0.0;236.16;02/04/2014;11.0;3474.6;BT;2013.0;1.0;COEF
201404;C10121;<=10;0;0;>48;600.61;564.61;585.0;28/04/2014;7.0;18523.3;BT;2013.0;1.0;CNE
201404;C10122;<=10;0;0;<24, 48];234.14;0.0;0.0;10/04/2014;15.0;4374.48;BT;2013.0;1.0;CNE
201404;C10123;<=10;0;0;;169.94;0.0;0.0;02/04/2014;8.0;2712.58;BT;2012.0;1.0;CNE
201404;C10127;<=10;0;0;<24, 48];168.11;0.0;884.8;22/04/2014;11.0;9794.99;BT;2013.0;1.0;CNE
201404;C10128;<=10;>0;0;<=24;474.75;0.0;;23/04/2014;11.0;2328.19;BT;2013.0;1.0;CNE
201404;C10130;<=10;0;0;<24, 48];108.43;0.0;41.41;16/04/2014;17.0;9698.33;BT;2013.0;1.0;COEF
201404;C10131;<=10;0;0;<24, 48];125.11;125.11;0.0;03/04/2014;14.0;3409.26;BT;2013.0;1.0;CNE
201404;C10133;<=10;0;0;>48;510.38;510.37;1544.16;30/04/2014;13.0;14377.3;BT;2013.0;1.0;CNE
201404;C10136;<=10;>0;1;<24, 48];780.02;780.02;2360.49;24/04/2014;15.0;18252.1;BT;2013.0;1.0;COEF
201404;C10137;;0;0;>48;24.89;0.0;0.0;03/04/2014;19.0;7536.79;BT;2011.0;1.0;COEF
201404;C10138;;0;0;>48;1145.68;169.4;169.4;14/04/2014;10.0;17329.3;BT;2013.0;0.0;CNE
201404;C10139;<=10;0;0;<24, 48];73.5;75.62;124.59;25/04/2014;10.0;2386.79;BT;2012.0;1.0;CNE
201404;C10140;<=10;0;0;<=24;234.17;234.37;235.13;07/04/2014;7.0;2123.51;BT;2013.0;1.0;CNE
201404;C10141;<=10;0;0;<24, 48];287.1;0.0;0.0;10/04/2014;16.0;2631.3;BT;2013.0;1.0;COEF
201404;C10143;<=10;0;0;<=24;1487.65;0.0;0.0;03/04/2014;11.0;7378.72;BT;2013.0;0.0;COEF
201404;C10144;<=10;>0;0;;1443.28;0.0;0.0;07/04/2014;8.0;1615.2;BT;2013.0;0.0;CNE
201404;C10145;<=10;0;0;<=24;238.47;0.0;726.9;08/04/2014;15.0;1659.85;BT;2013.0;1.0;CNE
201404;C10146;>10;0;0;<=24;255.38;0.0;859.37;30/04/2014;19.0;752.34;BT;2012.0;1.0;CNE
201404;C10147;<=10;0;0;<=24;633.43;637.79;0.0;22/04/2014;11.0;628.75;BT;2014.0;0.0;CNE
201404;C10148;<=10;0;0;<24, 48];87.45;414.38;0.0;30/04/2014;8.0;10095.8;BT;2013.0;1.0;COEF
201404;C10149;<=10;0;0;<=24;214.4;0.0;0.0;29/04/2014;10.0;665.03;BT;2013.0;1.0;COEF
201404;C10150;>10;0;0;;283.33;0.0;285.95;07/04/2014;17.0;4549.82;BT;2013.0;1.0;CNE
201404;C10151;<=10;0;0;<24, 48];406.93;0.0;406.97;15/04/2014;10.0;8423.73;BT;2013.0;1.0;CNE
201404;C10154;;>0;0;;1338.84;0.0;0.0;02/04/2014;19.0;11415.6;BT;2013.0;0.0;CNE
201404;C10156;<=10;0;0;<24, 48];217.26;172.63;;30/04/2014;9.0;5913.63;BT;2013.0;1.0;CNE
201404;C10157;>10;0;0;<24, 48];264.27;0.0;;04/04/2014;7.0;3800.43;BT;2012.0;1.0;CNE
201404;C10158;<=10;>0;0;<=24;427.19;184.97;238.49;16/04/2014;20.0;2824.18;BT;2013.0;0.0;CNE
201404;C10159;<=10;0;0;>48;416.8;416.77;0.0;14/04/2014;9.0;9343.61;BT;2013.0;1.0;CNE
201404;C10160;;0;0;<24, 48];220.91;0.0;0.0;25/04/2014;18.0;1637.19;BT;2011.0;1.0;CNE
201404;C10161;;>0;0;<24, 48];113.73;114.1;0.0;16/04/2014;9.0;1760.84;BT;2013.0;1.0;COEF
201404;C10162;<=10;>0;0;<24, 48];322.41;321.37;0.0;28/04/2014;15.0;6702.06;BT;2013.0;1.0;CNE
201404;C10163;<=10;0;0;>48;574.51;0.0;0.0;30/04/2014;11.0;16659.4;BT;2013.0;1.0;CNE
201404;C10164;<=10;0;0;<=24;415.34;0.0;0.0;15/04/2014;18.0;2932.67;BT;2013.0;0.0;CNE
201404;C10166;;0;0;<24, 48];563.84;852.43;0.0;23/04/2014;14.0;6306.08;BT;2013.0;0.0;CNE
201404;C10167;>10;0;0;<24, 48];136.35;136.57;92.86;08/04/2014;15.0;4241.37;BT;2012.0;1.0;CNE
201404;C10168;;0;0;<24, 48];204.23;618.59;618.59;01/04/2014;11.0;4917.21;BT;2013.0;1.0;CNE
201404;C10169;<=10;0;0;<24, 48];528.23;776.48;0.0;22/04/2014;7.0;16410.4;BT;2013.0;1.0;CNE
201404;C10170;<=10;0;0;<24, 48];259.43;0.0;0.0;01/04/2014;13.0;4382.66;BT;2013.0;1.0;CNE
201404;C10171;;>0;0;<24, 48];280.39;21.73;0.0;15/04/2014;11.0;4921.51;BT;2013.0;1.0;COEF
201404;C10172;<=10;>0;0;<=24;621.73;630.72;0.0;29/04/2014;19.0;621.73;BT;2014.0;0.0;CNE
201404;C10173;<=10;>0;0;<24, 48];752.92;0.0;0.0;14/04/2014;9.0;5630.59;BT;2013.0;0.0;COEF
201404;C10175;;>0;0;<24, 48];40.32;0.0;;10/04/2014;10.0;2126.46;BT;2012.0;1.0;COEF
201404;C10176;;0;0;<=24;255.06;0.0;111.08;09/04/2014;13.0;1844.38;BT;2013.0;1.0;CNE
201404;C10177;>10;0;0;<24, 48];280.44;39.38;151.98;14/04/2014;12.0;6114.05;BT;2012.0;1.0;CNE
201404;C10180;<=10;0;0;<24, 48];243.11;254.3;254.33;08/04/2014;13.0;4916.26;BT;2013.0;1.0;CNE
201404;C10181;<=10;0;0;<=24;395.62;395.62;1263.35;22/04/2014;7.0;5477.64;BT;2013.0;1.0;CNE
201404;C10182;<=10;0;0;<24, 48];632.69;904.25;0.0;09/04/2014;12.0;6658.16;BT;2013.0;0.0;CNE
201404;C10187;;0;0;<24, 48];489.39;0.01;489.79;22/04/2014;10.0;14791.2;BT;2014.0;1.0;COEF
201404;C10188;>10;>0;0;<24, 48];370.41;368.97;298.64;29/04/2014;14.0;7011.01;BT;2012.0;1.0;CNE
201404;C10190;;0;0;<=24;263.97;263.78;267.48;15/04/2014;11.0;1270.37;BT;2013.0;1.0;CNE
201404;C10191;<=10;>0;0;<24, 48];522.11;785.54;0.0;30/04/2014;18.0;5659.45;BT;2014.0;0.0;CNE
201404;C10194;;0;0;<24, 48];123.05;123.33;123.3;08/04/2014;20.0;844.71;BT;2011.0;1.0;CNE
201404;C10196;<=10;0;0;<=24;253.12;0.0;0.0;10/04/2014;13.0;2597.11;BT;2014.0;1.0;COEF
201404;C10197;<=10;0;0;<=24;160.22;159.89;0.23;04/04/2014;8.0;1266.25;BT;2013.0;1.0;COEF
201404;C10199;<=10;>0;1;<24, 48];478.02;718.8;718.8;04/04/2014;10.0;4813.6;BT;2013.0;1.0;CNE
201404;C10200;;0;0;<=24;289.0;0.0;318.92;09/04/2014;8.0;2804.17;BT;2013.0;1.0;CNE
201404;C10201;<=10;0;0;<24, 48];139.68;0.0;0.0;30/04/2014;16.0;4020.73;BT;2013.0;1.0;CNE
201404;C10202;<=10;0;0;<24, 48];426.16;696.45;788.37;24/04/2014;9.0;4926.72;BT;2013.0;1.0;CNE
201404;C10206;;>0;1;>48;50.0;0.0;0.0;16/04/2014;14.0;25655.3;BT;2013.0;1.0;COEF
201404;C10207;;0;0;<24, 48];607.99;863.78;0.0;07/04/2014;14.0;5282.14;BT;2013.0;0.0;CNE
201404;C10209;>10;>0;0;<24, 48];140.29;296.47;;25/04/2014;19.0;2645.01;BT;2013.0;1.0;CNE
201404;C10210;<=10;0;0;<24, 48];146.06;0.0;0.0;15/04/2014;15.0;6558.88;BT;2013.0;1.0;COEF
201404;C10211;<=10;0;0;;1054.03;0.0;0.0;02/04/2014;20.0;14805.0;BT;2013.0;0.0;CNE
201404;C10213;<=10;>0;0;>48;1317.62;0.0;0.0;28/04/2014;7.0;19894.9;BT;2013.0;0.0;CNE
